name;fraktion;link;bundesland;wknr;wkname;beruf;biographie;instagram;facebook;homepage;tiktok;youtube;x
Renner, Martina;Gruppe Die Linke;https://www.bundestag.de/abgeordnete/biografien/R/renner_martina-857908;Thüringen;190;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;;"Geboren am 11. März 1967 in Mainz; verheiratet; zwei Kinder.1986 Abitur; 1987 bis 1995 Studium der Philosophie/ Kulturwissenschaft/ Kunst-wissenschaft und Biologie an der Universität Bremen; 1996 bis 1997 Bildungs- und Öffentlichkeitsreferentin beim Deutsch-Kurdischen Freundschaftsverein e.V. (Bremen); 1998 bis 2002 Kulturmanagerin im Stadtteilkulturzentrum Fuhrpark e.V. (Bremen); 2002-2009 wissenschaftliche Mitarbeiterin der Fraktion die LINKE im Thüringer Landtag für den Bereich Innenpolitik; Autorin und Referentin zum Thema Rechtsextremismus.1993 bis 1995 Vorstandsmitglied im Allgemeinen Studierendenausschuss der Universität Bremen, zahlreiche Aktivitäten/ Verantwortlichkeiten im Bereich antirassistischer/ antifaschistischer Kampagnen; 1998 bis 2001 Mitglied im Landesvorstand der PDS in Bremen; 1999 Spitzenkandidatin der PDS zur Bürger-schaftswahl in Bremen.1999 bis 2006 Beirat der Rosa-Luxemburg-Initiative Bremen; 2005 bis 2007 Mitglied im Stadtvorstand der LINKEN Erfurt; 2009 bis 2013 Mitglied im Thüringer Landtag, stellvertretende Fraktionsvorsitzende, innenpolitische Sprecherin und Obfrau des thüringischen Untersuchungsausschusses zum Nationalsozialistischen Untergrund (NSU).Seit 2013 Mitglied des 18. Deutschen Bundestages, Sprecherin für antifaschistische Politik der Bundestagsfraktion und Obfrau für den Innenausschuss des Bundestages.Mitglied der Rosa Luxemburg Stiftung Thüringen und bei ver.di.Innenpolitische Sprecherin der Gruppe Die Linke und ordentliches Mitglied im Innenausschuss. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.Martina Renner war durch Auflösung der Bundestagsfraktion Die Linke seit 6. Dezember 2023 fraktionslos, seit 2. Februar 2024 ist sie Mitglied der Gruppe Die Linke.]";;https://www.facebook.com/martinarennermdb;http://www.martinarenner.de/;;;https://twitter.com/martinarenner
Reuther, Bernd;FDP;https://www.bundestag.de/abgeordnete/biografien/R/reuther_bernd-857906;Nordrhein-Westfalen;113;Wesel I;Diplom-Sozialwissenschaftler;"Geboren am 1. Mai 1971 in Wesel; römisch-katholisch; verheiratet; ein Kind.

    


    
    

        1990 Abitur; 1990 bis 1991 Wehrdienst beim Nachschubbataillon 110; 1992 bis 1998 Studium der Sozialwissenschaften an der Gerhard-Mercator-Universität Duisburg (Abschluss: Diplom).1998 bis 1999 wissenschaftlicher Mitarbeiter beim Staatsminister Dr. Werner Hoyer MdB; 1999 bis 2003 Büroleiter, Dr. Günter Rexrodt MdB; 2003 bis 2006 stellvertretender Regierungssprecher der Landesregierung Sachsen-Anhalt; seit 2007 leitende Funktion in verschiedenen Industrieunternehmen u. a. bei der Duisburger Hafen AG und seit 2012 bei der Hochtief AG (bis Oktober 2017).Seit 1990 Mitglied der FDP; 2014 bis Ende 2017 Fraktionsvorsitzender der FDP im Rat der Stadt Wesel, seitdem Mitglied der FDP-Fraktion im Rat der Stadt Wesel.Mitgliedschaft in verschiedenen Vereinen. Herausgeber des Buchs „Aufstieg“, erschienen am 11. Oktober 2020.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/reutherbernd/?hl=de;https://www.facebook.com/Bernd.Reuther2017;http://www.bernd-reuther.de/;;https://www.youtube.com/channel/UCOoKQDhZguEFmpsdwJp7KYA;https://twitter.com/reuther_bernd
Rhie, Ye-One;SPD;https://www.bundestag.de/abgeordnete/biografien/R/rhie_ye-860996;Nordrhein-Westfalen;87;Aachen I;Kommunikationswissenschaftlerin;"Geboren am 29. August 1987 in Aachen; evangelisch; ledig.

    


    
    

        2006 bis 2012 Studium der Sprach- und Kommunikationswissenschaft und der Politischen Wissenschaft an der RWTH Aachen University (Abschluss: Master of Arts); 2010 bis 2013 Sachbearbeiterin im Wahlkreisbüro von Karl Schultheis MdL; 2013 bis 2014 Wissenschaftliche Mitarbeiterin im Bereich „Deutschland und Asien“ der Bertelsmann Stiftung; 2013 bis 2015 Wissenschaftliche Mitarbeiterin im Wahlkreisbüro von Ulla Schmidt, MdB; 2014 bis 2022 Mitglied im Rat der Stadt Aachen; 2014 bis 2023 mobilitätspolitische Sprecherin der SPD-Ratsfraktion Aachen; seit 2015 Referentin im Ministerium für Kultur und Wissenschaft des Landes NRW;2015 Helene Weber-Preisträgerinseit 2018 stellvertretende Vorsitzende des SPD-Unterbezirks Aachen-Stadt; 2018 bis 2020 Assistentin der Institutsleitung und Leiterin des Sekretariats, Institut für Textiltechnik der RWTH Aachen (ITA), im Rahmen einer Abordnung vom MKW; 2020 bis 2022 stellvertretende Vorsitzende der SPD-Ratsfraktion Aachen; 2020 bis 2021 Referentin im Bereich Wissenschaftskommunikation, DWI – Leibniz-Institut für Interaktive Materialien e. V., im Rahmen einer Beurlaubung vom MKW;seit 2021 Mitglied des Bundestages [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/yeone_rhie/;https://www.facebook.com/yeone_rhie;https://yeonerhie.de/;;;https://twitter.com/yeone_rhie
Rief, Josef;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/R/rief_josef-857912;Baden-Württemberg;292;Biberach;Landwirtschaftsmeister;"Geboren am 13. April 1960 in Illertissen; römisch-katholisch; verheiratet; drei Kinder.

    


    
    

        Grundschule Kirchberg; Hauptschule Gutenzell, Erolzheim und Kirchberg; 1975 bis 1978 Ausbildung zum Landwirt; 1978 bis 1980 Fachschule für Landwirtschaft in Biberach; 1980 bis 1981 Grundwehrdienst in Großengstingen und Laupheim; Realschulabschluss an der Abendrealschule in Biberach; 1984 Meisterprüfung; 1985 Landjugendakademie Bonn.1978 bis 1995 Junge Union; seit 1985 CDU.1978 bis 1992 Ortsvorsitzender der Jungen Union Illertal; 1992 bis 1994 Kreisvorsitzender der Jungen Union Biberach; 1994 bis 1995 stellvertretender Bezirksvorsitzender Junge Union Württemberg-Hohenzollern; seit 1996 Vorsitzender des CDU-Gemeindeverbandes Kirchberg; seit 1999 Kreisvorsitzender der CDU im Landkreis Biberach; seit 2007 Mitglied im CDU-Landesvorstand; 1989 bis 1999 Mitglied im Gemeinderat von Kirchberg; 1994 bis 1999 erster stellvertretender Bürgermeister von Kirchberg; 2001 bis 2014 Mitglied im Gemeinderat von Kirchberg; seit 2002 Mitglied im Kreistag.Lange Jahre im Vorstand des Grünen Kreises der Landjugend in Biberach; Jugendvertreter im Bauernverband Biberach; 1994 bis 2010 stellvertretender Vorsitzender des Bauernverbandes Biberach, bzw. Biberach-Sigmaringen.Mitglied des Bundestages seit 2009.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";http://www.instagram.com/josefrief;http://www.facebook.com/josefriefmdb;http://www.josef-rief.de/;;;
Riexinger, Bernd;Gruppe Die Linke;https://www.bundestag.de/abgeordnete/biografien/R/riexinger_bernd-857886;Baden-Württemberg;258;Stuttgart I;Bankkaufmann;"Geboren am 30. Oktober 1955 in Leonberg; konfessionslos.

    


    
    

        1980 bis 1990 freigestellter Betriebsrat bei der Leonberger Bausparkasse; seit 1991 Gewerkschaftssekretär. Geschäftsführer des Bezirks Stuttgart bei ver.di; Mitglied des geschäftsführenden Landesvorstands in Baden-Württemberg (davor WASG); 2003 Initiator von Protesten gegen die Agenda 2010.2012 bis 2021 Parteivorsitzender der LINKEN.Seit 2017 Bundestagsabgeordneter.  [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.Bernd Riexinger war durch Auflösung der Bundestagsfraktion Die Linke seit 6. Dezember 2023 fraktionslos, seit 2. Februar 2024 ist er Mitglied der Gruppe Die Linke.]";https://www.instagram.com/riexingerbernd;https://www.facebook.com/riexinger.bernd;https://www.bernd-riexinger.de/;;https://www.youtube.com/channel/UCCdjl_yQOUL2Z4cEMP1E7Zg;https://twitter.com/b_riexinger
Rimkus, Andreas;SPD;https://www.bundestag.de/abgeordnete/biografien/R/rimkus_andreas-857900;Nordrhein-Westfalen;107;Düsseldorf II;Elektromeister in der Energiewirtschaft;"Geboren am 24. Dezember 1962 in Düsseldorf; römisch-katholisch; verheiratet, zwei Kinder.1979 Fachoberschulreife, 1983 Energieanlagenelektroniker, 1983 bis 1984 Wehrdienst.Seit 1988 Elektromeister in der Energiewirtschaft. Seit 1979 bei den Stadtwerken Düsseldorf.Mitglied unter anderem AWO Arbeiterwohlfahrt; Gewerkschaft ver.di – Vertrauensmann; 2002 bis 2013 Betriebsrat der Stadtwerke Düsseldorf; Friedrichstädter Reserve, Bilker Heimatfreunde, Martinsfreunde Bilk; Mitglied der Düsseldorfer Jonges; Große Karnevalsgesellschaft Närrisch Welthus 1893 e.V. (Senator); ASB Arbeiter-Samariter-Bund; Bundesverband Elektromobilität - Mitglied im Beirat.Parteieintritt am 1. Februar 1998; Herbst 2000, Gründungsmitglied Bürgerbegehren gegen den Stadtwerke-Verkauf; 2003 bis 2013 stellvertretender Vorsitzender der AfA Düsseldorf (Arbeitsgemeinschaft für Arbeitnehmerfragen in der SPD); 2009 bis 2013 Ratsmitglied der Landeshauptstadt Düsseldorf; 2009 bis 2013 Mitglied im Ausschuss für Wohnungswesen und Modernisierung und Mitglied im Jugendhilfeausschuss der Landeshauptstadt Düsseldorf; 2009 bis 2013 Wohnungspolitischer Sprecher der SPD Ratsfraktion Düsseldorf; 2007 bis 2011 stellvertretender Vorsitzender SPD Düsseldorf; April 2011 bis Februar 2021 Vorsitzender der SPD Düsseldorf; 2013 bis März 2021 Mitglied (Beisitzer) im Landesvorstand der NRWSPD. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/rimkusandreas;https://de-de.facebook.com/andreasrimkusmdb;https://andreas-rimkus.de/;;;https://twitter.com/Andreas_Rimkus
Rinck, Frank;AfD;https://www.bundestag.de/abgeordnete/biografien/R/rinck_frank-861108;Niedersachsen;48;Hildesheim;Landwirt;"Geboren am 4. November 1986 in Stade, konfessionslos, verheiratet; zwei Kinder.Ausbildung zum Landwirt abgeschlossen 2005, 2006 Wehrdienst bei den Panzeraufklärern, seit 2019 selbstständig im Bereich der landwirtschaftlichen Lohndienstleistungen.Eintritt in die AfD 2015, keine Partei davor; 2016 bis 2019 1. Stellvertretender Vorsitzender des KV Lüchow-Dannenberg / Lüneburg; 2016 bis 2019 Kreistagsabgeordneter in Lüneburg (2018-2019 Fraktionsvorsitzender); 2017 Listenkandidat für die Landtagswahl Niedersachsen auf Platz 11; 2018 bis 2020 Beisitzer im Landesvorstand Niedersachsen; 2020 bis 2021 2. Stellvertretender Vorsitzender des KV Uelzen; seit 2021 Kreisvorsitzender des KV Uelzen[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";;https://www.facebook.com/Frank-Rinck-104840074825135;https://frank-rinck.de/;;;
Rinkert, Daniel;SPD;https://www.bundestag.de/abgeordnete/biografien/R/rinkert_daniel-913750;Nordrhein-Westfalen;108;Neuss I;Regionalleiter beim VDE;"Geboren am 11. Dezember 1987;
        
         ledig.

    


    
    

        Ausbildung und beruflicher Werdegang: 2007 Allgemeine Hochschulreife; 2008 bis 2009 RWTH Aachen, Lehramt für die Sekundarstufe 2; 2009 bis 2010 Universität Duisburg/Essen, B. A. Politikwissenschaften; 2010 bis 2015 Universität zu Köln, Rechtswissenschaft mit dem Schwerpunkt Europäisches Arbeits- und Sozialrecht, Abschluss: Diplom Jurist; 2015 bis 2017 Rechtsreferendar am Landgericht Aachen (aktuell beurlaubt); 2015 bis 2017 Wissenschaftlicher Mitarbeiter in der Rechtsanwaltskanzlei Leifeld, Niechoj, Scholten, Bochum; 2018 bis 2021 Büroleiter/wissenschaftlicher Mitarbeiter im Abgeordnetenbüros im Landtag NRW, Düsseldorf; 2021 bis 2022 Regionalleiter beim Verband der Elektrotechnik, Elektronik, Informationstechnik e. V. (seit November 2022 ehrenamtlicher Regionalleiter).Politischer Werdegang: seit 2003 Mitglied der SPD; 2005 bis 2008 Jugendrat der Stadt Grevenbroich; 2005 bis 2009 Stellvertretender Vorsitzender des SPD Stadtverbandes Grevenbroich; 2005 bis 2009 Sachkundiger Bürger im Umweltausschuss der Stadt Grevenbroich; seit 2009 Mitglied im Rat der Stadt Grevenbroich; seit 2009 Sachkundiger Bürger im Kreistag des Rhein-Kreis Neuss; 2007 bis 2011 Vorsitzender des SPD Ortsvereins Frimmersdorf/Neurath; 2009 bis 2015 Vorsitzender des SPD Stadtverbandes Grevenbroich; 2012 bis 2014 Vorsitzender des Finanzausschusses der Stadt Grevenbroich; seit 2015 Vorsitzender der SPD im Rhein-Kreis Neuss; seit 2015 Mitglied im Vorstand der SPD-Region Niederrhein; 2016 bis 2020 Vorsitzender des Schulausschusses der Stadt Grevenbroich; seit 2020 Vorsitzender der SPD-Ratsfraktion Grevenbroich, seit 2020 Mitglied im Aufsichtsrat des Rheinland Klinikums; 2017 und 2021 Bundestagskandidat für den Wahlkreis 108 – Neuss I, seit 2022 Mitglied des Deutschen Bundestages.Ehrenämter und Mitgliedschaften: Ver.di; AWO Dormagen; St. Sebastianus Bürgerschützenverein Neurath; Bürgerschützenverein Wevelinghoven; Jugendferienwerk Grevenbroich; Sportgemeinschaft Frimmersdorf/Neurath; Verband für Elektrotechnik Elektronik Informationstechnik (VDE); Förderverein Pascal Gymnasium Grevenbroich; Managerkreis der FES; TC Rot-Weiß Frimmersdorf/Neurath; Museumsverein Grevenbroich; Basketball-Sport-Gemeinschaft Blau-Weiss Elephants Grevenbroich e.V.; Freundeskreis Raphaelshaus e.V.; Freundschaftsgesellschaft „Chaverut“ Neuss-Herzliya; Interkulturelle Projekthelden e. V.; Verkehrsverein Grevenbroich.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.Daniel Rinkert, SPD hat am 30. September 2022 für den verstorbenen Abgeordneten Rainer Johannes Keller, SPD die Mitgliedschaft im Deutschen Bundestag erworben.]";https://www.instagram.com/danielrinkert/?hl=de;https://de-de.facebook.com/danielrinkertspd/;https://daniel-rinkert.de/;;;https://twitter.com/danielrinkert?lang=de
Rix, Sönke;SPD;https://www.bundestag.de/abgeordnete/biografien/R/rix_soenke-857882;Schleswig-Holstein;4;Rendsburg-Eckernförde;Erzieher;"Geboren am 3. Dezember 1975 in Eckernförde; evangelisch; verheiratet; zwei Kinder.

    


    
    

        1993 Realschulabschluss. 1994 bis 1996 Fachschule für Sozialpädagogik. 1996 bis 1997 Zivildienst. 1997 bis 2005 tätig als staatlich anerkannter Erzieher bzw. als Fachkraft für Berufs- und Arbeitsförderung bei Diakonie-Hilfswerk Schleswig-Holstein - heute Norddeutsche Gesellschaft für Diakonie, 2002 bis 2005 auch als Mitarbeitervertreter. Seit 2000 ehrenamtlicher Betreuer beim Amtsgericht Eckernförde.Seit 1992 Mitglied der SPD; 1994 bis 2005 Ratsherr in Eckernförde; 2002 bis 2003 Mitglied im SPD-Landesvorstand Schleswig-Holstein, 2002 bis 2019 Vorsitzender der SPD Rendsburg-Eckernförde, 2011 bis 2018 Vorsitzender des SPD-Landesparteirates Schleswig-Holstein, seit 2018 Sprecher der SPD-Landesgruppe Schleswig-Holstein, seit März 2019 stellvertretender Vorsitzender der SPD Schleswig-Holstein.MdB seit 2005; 2005 bis 2014 Obmann der SPD-Fraktion im Unterausschuss Bürgerschaftliches Engagement, 2009 bis 2014 Sprecher der AG „Strategien gegen Rechtsextremismus“ der SPD-Fraktion, 2014 bis 2021 Sprecher der SPD-Fraktion für Familie, Senioren, Frauen und Jugend; Mitglied in weiteren Gremien: Gremium für Fragen der Deutschen Minderheit in Nordschleswig und der Friesischen Volksgruppe im Land Schleswig-Holstein; seit 2014 Mitglied Fraktionsvorstand, seit Dezember 2021 stellvertretender Vorsitzender der SPD-Fraktion.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/rixsoenke/;https://www.facebook.com/soenkerixmdb;http://www.soenke-rix.de/;;;http://twitter.com/SoenkeRix
Rößner, Tabea;Bündnis 90/Die Grünen;https://www.bundestag.de/abgeordnete/biografien/R/roessner_tabea-857920;Rheinland-Pfalz;205;Mainz;Journalistin;"Geboren am 7. Dezember 1966 in Sassenberg; verheiratet; zwei Kinder.

    


    
    

        Studium der Musik-, Filmwissenschaft und Kunstgeschichte in Frankfurt/Main, M.A.; Aufbaustudium Journalismus und Öffentliches Recht in Mainz; Praktika im Musik- und Medienbereich; Stipendiatin des GMF; bis 2009 freie Journalistin und Redakteurin. Ehrenamtliche Elternarbeit und Kommunalpolitik.Seit 1986 Mitglied bei BÜNDNIS 90/DIE GRÜNEN; 2001 bis 2006 Landesvorsitzende von BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz.Mitgliedschaften: Kuratorium Haus der Geschichte; Kuratorium Fridjtof-Nansen-Akademie Ingelheim; Beirat Leiseres Mittelrheintal der DB; Vorstand Rheinhessen gegen Rechts; Mehr Demokratie - gegen das Vergessen; Urstrom eG; Neue Energie Bendorf eG; BUND; VCD; WIR gegen Bahnlärm in der VG Weißenthurm; Initiative Klima-, Umwelt- und Lärmschutz im Luftverkehr Mainz; Bundesverband Smart City; ver.di; BVMW; Europa-Union; Fallschirm Mensch; Freundeskreis Gutenberg; Open Ohr; Meenzer Drecksäck; Draiser Lerchen. Seit Oktober 2009 Mitglied des Deutschen Bundestages.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/tabearoessner;https://www.facebook.com/tabearoessne;http://www.tabea-roessner.de/;;;https://www.twitter.com/TabeaRoessner
Röttgen, Dr. Norbert;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/R/roettgen_norbert-857928;Nordrhein-Westfalen;98;Rhein-Sieg-Kreis II;Rechtsanwalt;"Geboren am 2. Juli 1965 in Meckenheim; römisch-katholisch; verheiratet; drei Kinder.

    


    
    

        1984 Abitur. 1984 bis 1989 Studium der Rechtswissenschaften an der Universität Bonn, 1989erste juristische Staatsprüfung, 1993 zweite juristische Staatsprüfung. 2001 Promotion zum Dr. jur.1993 Zulassung als Rechtsanwalt. 1984 bis November 2010 Mitglied des Kreisvorstand der CDU Rhein-Sieg-Kreis, 1992 bis 1996 Landesvorsitzender der JU NRW, 2001 bis 2009 Vorsitzender des Bundesarbeitskreises Christlich-Demokratischer Juristen (BACDJ), November 2009 bis Oktober 2011 Vorsitzender CDU-Bezirksverbandes Mittelrhein, November 2010 bis Juni 2012 Vorsitzender CDU NRW, November 2010 bis Dezember 2012 stellvertretender Vorsitzender der CDU Deutschlands, seit 2021 Mitglied des Präsidium derCDU Deutschlands.Mitglied des Bundestages seit 1994; Oktober 2002 bis Februar 2005 rechtspolitischer Sprecherder CDU/CSU-Fraktion, Februar 2005 bis Oktober 2009 1. Parlamentarischer Geschäftsführer der CDU/CSU-Fraktion; Oktober 2009 bis Mai 2012 Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit; Januar 2014 bis Oktober 2021 Vorsitzender Auswärtiger Ausschuss.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/norbert_roettgen;https://www.facebook.com/NorbertRoettgen;http://www.norbert-roettgen.de/;;;https://www.twitter.com/n_roettgen
Röwekamp, Thomas;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/R/roewekamp_thomas-860556;Bremen;54;Bremen I;Rechtsanwalt,  Notar;"Geboren am 18. September 1966 in Bremerhaven; evangelisch-lutherisch; verheiratet; drei Kinder.

    


    
    

        Gymnasium (Abitur); 1986 bis Mai 1988 Ausbildung zum Bankkaufmann bei der Deutschen Bank AG, Bremerhaven; Juli 1988 bis 1989 Ableistung des Grundwehrdienstes. Oktober 1989 bis Mai 1990 tätig als Bankkaufmann; 1990 bis 1994 Studium der Rechtswissenschaften an der Universität Bremen; 1995 bis 1997 Rechtsreferendariat in Oldenburg und Düsseldorf; seit 1997 selbstständiger Rechtsanwalt und seit 2014 Notar.2003 bis 2007 Senator für Inneres und Sport, 2005 bis 2007 auch Bürgermeister der Freien Hansestadt Bremen; Inhaber einer Anwaltssozietät, Fachanwalt für Steuer-, Versicherungs- und Erbrecht.1987 bis 1991 Mitglied der Stadtverordnetenversammlung Bremerhaven; 2008 bis 2011 Landesvorsitzender der CDU Bremen; 2007 bis 2021 Vorsitzender der CDU-Bürgerschaftsfraktion. Mitglied der Bremischen Bürgerschaft vom 14. Oktober 1991 bis 4. Juli 2003 und wieder vom 30. Juni 2007 bis 15. Oktober 2021. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/thomas_roewekamp/;https://www.facebook.com/thomas.roewekamp;https://thomasroewekamp.de/;;;https://twitter.com/tr_bremen
